MAG	CUBHE	ConsistencyHE	CPB	FilteredSequences	d	LowerCI	UpperCI
SRR6744933_metabat_16	1.066152	0.03333333	-0.4025852	24	0.005126157	0.002312081	0.01257517
SRR6744933_metabat_17	0.4885366	0.3088321	-0.4058751	32	0.9866299	0.5259335	1.968251
SRR6744934_metabat_1	0.7567722	0.528639	-0.4022804	48	1.55977	1.328479	1.83817
SRR6744934_metabat_2	0.6251881	0.4801439	-0.3962803	27	2.644049	2.198305	3.195956
SRR6744937_metabat_1	0.6620908	0.3539444	-0.3316207	147	0.4424284	0.2771524	0.730062
SRR6744937_metabat_2	0.6740582	0.5440609	-0.373199	42	4.05066	3.335735	4.945856
SRR6744938_metabat_1	0.6171179	0.5121685	-0.4259836	74	4.461885	3.77808	5.290616
SRR6744938_metabat_2	0.9652561	0.4942823	-0.3743279	58	0.2307929	0.174366	0.309037
SRR6744938_metabat_3	0.6429083	0.5067669	-0.3985027	84	3.227003	2.777992	3.760765
SRR6744939_metabat_1	0.7428158	0.4644561	-0.3795025	154	0.8125932	0.6495025	1.024115
SRR6744943_metabat_1	0.6245068	0.4991842	-0.4197523	91	3.45431	2.941525	4.071673
SRR6744943_metabat_2	0.9469944	0.4964926	-0.3971578	38	0.2655906	0.2028489	0.3514719
SRR6744943_metabat_3	0.9781421	0.5029377	-0.4100175	132	0.2306099	0.1741871	0.3088704
SRR6744943_metabat_4	0.6195726	0.4953963	-0.3939609	43	3.433065	2.908289	4.068715
SRR6744944_metabat_1	0.5411656	0.4806088	-0.4369488	443	5.992776	4.711423	7.687475
SRR6744944_metabat_2	0.6616275	0.265102	-0.3885367	62	0.1855229	0.09897735	0.3697325
SRR6744944_metabat_3	0.643922	0.5664346	-0.3976908	56	7.679882	5.713768	10.45666
SRR6744946_metabat_1	0.6201504	0.5000653	-0.4218985	111	3.645168	3.098237	4.305085
SRR6744946_metabat_2	1.05848	0.5373249	-0.3875917	104	0.1909185	0.1398379	0.2644238
SRR6744947_metabat_1	1.011879	0.4350185	-0.3923376	56	0.1019713	0.07091198	0.1495482
SRR6744947_metabat_2	0.8609411	0.4504071	-0.378262	53	0.2995368	0.2240476	0.4054724
SRR6744947_metabat_3	0.6640142	0.4275573	-0.3768932	37	0.9834609	0.7270555	1.348347
SRR6744947_metabat_4	0.8150763	0.3835635	-0.362649	16	0.2121879	0.1419889	0.3248616
SRR6744947_metabat_5	0.9273496	0.3470601	-0.3923056	21	0.07899006	0.04935512	0.1307282
SRR6744948_metabat_1	0.7508715	0.4967984	-0.3758217	120	1.111023	0.9389731	1.320001
SRR6744948_metabat_2	0.8525575	0.4424483	-0.3804233	163	0.2928907	0.2167071	0.4011995
SRR6744950_metabat_1	0.7653485	0.437278	-0.3842803	152	0.5091247	0.3817602	0.6873295
SRR6744951_metabat_1	0.9537561	0.5312385	-0.389536	22	0.3582835	0.2763989	0.4690406
SRR6744951_metabat_2	0.9586959	0.4865948	-0.3991557	32	0.2237953	0.1684803	0.300823
SRR6744951_metabat_3	1.123739	0.42271	-0.4182863	40	0.05006504	0.033255	0.07729054
SRR6744952_metabat_01	0.9733258	0.5347699	-0.4014669	21	0.3248152	0.2479682	0.4300617
SRR6744952_metabat_02	0.6531577	0.5154363	-0.3964215	48	3.304794	2.848687	3.846165
SRR6744952_metabat_03	0.687802	0.5497725	-0.3249423	236	3.847822	3.134485	4.752511
SRR6744952_metabat_04	1.151034	0.4495513	-0.4099893	12	0.05338681	0.0360698	0.08085818
SRR6744952_metabat_05	0.9893121	0.4618346	-0.4160865	18	0.147167	0.1065079	0.2065233
SRR6744952_metabat_06	0.9961757	0.4764593	-0.4339164	5	0.1609783	0.1179915	0.2227841
SRR6744952_metabat_07	0.9816332	0.4883263	-0.4045882	15	0.1965271	0.1465884	0.2668413
SRR6744952_metabat_08	0.8300595	0.4169641	-0.3941452	24	0.2650004	0.1882839	0.3795073
SRR6744952_metabat_09	0.9392499	0.4243057	-0.392288	7	0.1425426	0.09981881	0.2074382
SRR6744952_metabat_10	0.6619935	0.4785223	-0.4639897	51	1.865481	1.55628	2.246797
SRR6744952_metabat_11	0.6326483	0.5917818	-0.403498	63	13.12339	8.577765	20.6318
SRR6744952_metabat_12	0.6508366	0.5235959	-0.3900986	51	3.787867	3.23157	4.456161
SRR6744952_metabat_13	0.5851641	0.3413284	-0.3979569	22	0.6772215	0.404287	1.181439
SRR6744957_metabat_1	0.8991289	0.4505816	-0.3792743	76	0.2333231	0.1721907	0.3205018
SRR6744957_metabat_2	0.7583567	0.5019218	-0.3799784	43	1.111649	0.9421029	1.316921
SRR6744957_metabat_3	0.8428239	0.3527365	-0.3890347	82	0.1349455	0.08543022	0.2200058
SRR6744958_metabat_1	0.8146332	0.3826094	-0.3879811	69	0.2108868	0.1408763	0.3234931
SRR6744963_metabat_1	0.6527297	0.4982443	-0.3987761	66	2.62362	2.255521	3.061886
SRR6744963_metabat_2	0.6077165	0.4565517	-0.3800792	14	2.261633	1.777779	2.90169
SRR6744964_metabat_1	0.6219347	0.5014414	-0.4211929	79	3.653702	3.11027	4.30822
SRR6744964_metabat_2	0.9454976	0.4847641	-0.3970687	88	0.23951	0.1811232	0.3203806
SRR6744964_metabat_3	0.6592446	0.4972785	-0.4695688	52	2.441433	2.099411	2.848536
SRR6744964_metabat_4	0.6947249	0.6140928	-0.3919573	244	9.470891	5.923005	15.65808
SRR6744965_metabat_1	0.9600757	0.5319783	-0.3895167	42	0.3456633	0.2657725	0.4541541
SRR6744965_metabat_2	0.9574806	0.4745389	-0.3925418	10	0.2013368	0.1497853	0.2741482
SRR6744965_metabat_3	0.5821701	0.5077723	-0.3332392	343	5.934839	4.890698	7.241217
SRR6744966_metabat_1	0.640902	0.5002772	-0.3999731	71	3.00701	2.580528	3.515845
SRR6744968_metabat_1	0.7240916	0.4676053	-0.3773026	132	0.9755199	0.7888678	1.214294
SRR6744970_metabat_1	0.6217636	0.4731909	-0.3918328	40	2.485062	2.03612	3.050565
SRR6744970_metabat_2	0.6741654	0.5402209	-0.4033258	43	3.831276	3.189094	4.625321
SRR6744970_metabat_3	1.086026	0.5274601	-0.3797017	38	0.1472184	0.1065083	0.2066738
SRR6744974_metabat_1	0.992847	0.5001245	-0.4006632	33	0.2043767	0.1529864	0.276428
SRR6744974_metabat_2	1.024227	0.3809237	-0.3872281	14	0.06115327	0.03957097	0.09724498
SRR6744974_metabat_3	0.9705052	0.4644053	-0.4251906	38	0.1690031	0.1235988	0.234459
SRR6744974_metabat_4	1.180758	0.4141717	-0.4059671	47	0.03516174	0.02283309	0.05568947
SRR6744974_metabat_5	0.6146829	0.3621293	-0.4721953	50	0.6831314	0.4302993	1.120164
SRR6744975_metabat_1	0.6662837	0.5394862	-0.3964037	72	4.091257	3.399359	4.948588
SRR6744978_metabat_01	0.9796283	0.4956158	-0.3939609	47	0.2131115	0.160048	0.2872187
SRR6744978_metabat_02	0.9520253	0.5365021	-0.3823262	21	0.3825642	0.2951399	0.5008095
SRR6744978_metabat_03	0.5138403	0.4191992	-0.4463578	62	3.225213	2.211268	4.805295
SRR6744978_metabat_04	0.6416074	0.553037	-0.4021661	84	6.398057	5.006316	8.249098
SRR6744978_metabat_05	0.6531485	0.5147069	-0.3973109	46	3.271807	2.821626	3.80584
SRR6744978_metabat_06	0.5690093	0.5554584	-0.4009009	10	14.741	10.51112	21.02732
SRR6744978_metabat_07	0.6937242	0.5025043	-0.4253872	136	1.925402	1.665178	2.23308
SRR6744978_metabat_08	0.6807548	0.5186207	-0.4127997	36	2.672468	2.315318	3.093888
SRR6744978_metabat_09	0.6794101	0.5715336	-0.3991227	60	5.743164	4.30614	7.753971
SRR6744978_metabat_10	0.5996158	0.5131632	-0.4122232	74	5.389145	4.494329	6.493116
SRR6744978_metabat_11	0.539647	0.4333618	-0.4104581	212	3.08012	2.219131	4.343861
SRR6744978_metabat_12	0.6617348	0.5218979	-0.3856526	245	3.334539	2.865338	3.89349
SRR6744978_metabat_13	0.5364429	0.3932738	-0.4005726	182	1.862945	1.219984	2.922514
SRR6744978_metabat_14	0.6360476	0.4968749	-0.4020563	78	3.00247	2.565347	3.526681
SRR6744978_metabat_15	1.019175	0.40242	-0.412362	22	0.0746612	0.04972224	0.1149239
SRR6744978_metabat_16	0.9123207	0.5039792	-0.4215534	22	0.3613506	0.2826342	0.4660945
SRR6744978_metabat_17	1.014685	0.03333333	-0.4421447	19	0.006241155	0.002788052	0.01549887
SRR6744978_metabat_18	0.6468131	0.5330012	-0.3685065	58	4.507048	3.765137	5.420536
SRR6744978_metabat_19	0.6633415	0.5059346	-0.4423956	20	2.641099	2.286937	3.05925
SRR6744978_metabat_20	0.5555345	0.4401864	-0.3929591	75	2.917982	2.156079	4.002919
SRR6744987_metabat_1	0.6188274	0.4708288	-0.3864792	17	2.472808	2.014272	3.054383
SRR6744987_metabat_2	0.6472993	0.4122723	-0.3944645	37	0.9392052	0.6679895	1.343524
SRR6744987_metabat_3	0.6705759	0.5403275	-0.3975431	42	3.972145	3.299925	4.805233
SRR6744987_metabat_4	0.9480505	0.528741	-0.3925437	33	0.3633064	0.2811464	0.4740264
SRR6744987_metabat_5	1.06121	0.4352827	-0.4013085	11	0.07735729	0.0530014	0.1153438
SRR6744990_metabat_1	0.7752718	0.4744346	-0.3800332	152	0.7095108	0.5722499	0.8856466
SRR6744990_metabat_2	0.6871187	0.326979	-0.380612	54	0.2836048	0.1694247	0.4943563
SRR6744994_metabat_1	0.6143556	0.516313	-0.4008967	77	4.870875	4.098845	5.813361
SRR6744996_metabat_1	0.7438335	0.507617	-0.4065887	105	1.340811	1.148983	1.570068
SRR6744996_metabat_2	0.7235654	0.5282393	-0.3993073	85	2.067212	1.774706	2.416044
SRR6745000_metabat_1	0.6077331	0.473769	-0.3938532	22	2.846716	2.3233	3.509082
SRR6745000_metabat_2	0.5980958	0.4458003	-0.3974429	40	2.13975	1.63399	2.832177
SRR6745000_metabat_3	0.7660054	0.511819	-0.3830647	24	1.175998	1.000642	1.387309
SRR6745000_metabat_4	0.6312736	0.5061086	-0.3875688	34	3.569129	3.056029	4.182922
SRR6745008_metabat_1	0.6170393	0.5005455	-0.4188945	100	3.780866	3.208427	4.472859
SRR6745008_metabat_2	0.9574551	0.536641	-0.3942392	49	0.3689746	0.2838574	0.4844847
SRR6745008_metabat_3	0.8581543	0.4288206	-0.3951553	9	0.2471909	0.1782758	0.3482185
SRR6745008_metabat_4	1.008735	0.5461545	-0.4214766	28	0.2866029	0.2143577	0.3879949
SRR6745008_metabat_5	0.6737345	0.5235914	-0.4008226	63	3.050565	2.625728	3.555675
SRR6745009_metabat_1	0.8891368	0.2919907	-0.3945706	24	0.0624623	0.0360592	0.1133264
SRR6745009_metabat_2	0.7345588	0.4503114	-0.3773795	128	0.7377589	0.5727963	0.9591998
SRR6745009_metabat_3	0.9261201	0.5163381	-0.3843458	43	0.3725517	0.2911151	0.4810391
SRR6745010_metabat_1	0.7904294	0.4228812	-0.3840698	97	0.3671349	0.2658909	0.5148113
SRR6745014_metabat_1	0.8648692	0.3707025	-0.3758755	45	0.138595	0.09029791	0.2186867
SRR6745017_metabat_1	0.8894148	0.07575758	-0.3828815	53	0.01346131	0.006070372	0.03303047
SRR6745018_metabat_1	
SRR6745021_metabat_1	0.6270259	0.5010996	-0.4227489	99	3.464316	2.956641	4.073935
SRR6745021_metabat_2	0.9821301	0.5219352	-0.4095634	39	0.2697976	0.2049786	0.3590812
SRR6745021_metabat_3	0.9881126	0.5066506	-0.4013745	30	0.224022	0.1687308	0.3009731
SRR6745022_metabat_1	0.6289152	0.5048203	-0.4229239	86	3.584747	3.065433	4.206913
SRR6745022_metabat_2	0.9536136	0.5314682	-0.3735749	45	0.3594714	0.2773305	0.4705679
SRR6745022_metabat_3	0.6345522	0.4792146	-0.4015223	61	2.399038	1.996433	2.896994
SRR6745023_metabat_1	0.7783333	0.3884801	-0.3886988	81	0.2826161	0.1913744	0.4269647
SRR6745025_metabat_1	0.6506518	0.5191837	-0.3942275	81	3.565813	3.059874	4.169494
SRR6745025_metabat_2	1.039083	0.4798224	-0.3985517	25	0.1279982	0.09240425	0.1801162
SRR6745025_metabat_3	0.5099375	0.4187753	-0.4469201	58	3.326152	2.2719	4.976574
SRR6745025_metabat_4	1.040359	0.3978105	-0.3745858	7	0.06410323	0.04224538	0.09984653
SRR6745025_metabat_5	1.012892	0.4661469	-0.4081437	70	0.1326777	0.09557893	0.1871381
SRR6745025_metabat_6	0.9642621	0.1324786	-0.4050536	12	0.01398431	0.006758337	0.03145417
SRR6745025_metabat_7	0.6478424	0.5067064	-0.4253312	121	3.078925	2.655454	3.581235
SRR6745025_metabat_8	0.7029149	0.3711197	-0.3747466	22	0.3967629	0.2590534	0.6245313
SRR6745028_metabat_1	0.6268391	0.5061318	-0.4010082	80	3.72467	3.181585	4.376151
SRR6745029_metabat_1	0.6171992	0.4995274	-0.4231153	104	3.721147	3.156721	4.403713
SRR6745029_metabat_2	1.017784	0.4613192	-0.3844011	80	0.1235349	0.08837462	0.1755842
SRR6745029_metabat_3	1.036536	0.3388278	-0.3938024	4	0.041508	0.02541836	0.0703064
SRR6745029_metabat_4	0.9054358	0.4365207	-0.4098819	19	0.1962851	0.1414346	0.2767818
SRR6745029_metabat_5	0.8496757	0.5233191	-0.3774457	4	0.6971744	0.5692502	0.8589702
SRR6745029_metabat_6	0.5993344	0.5383182	-0.3923275	53	7.939489	6.26985	10.13608
SRR6745029_metabat_7	0.5641917	0.3864667	-0.4093413	23	1.351906	0.8832235	2.126516
SRR6745030_metabat_01	0.9585089	0.5020966	-0.4005105	10	0.2599691	0.1982111	0.3446787
SRR6745030_metabat_02	0.6202617	0.5082747	-0.4128641	62	4.091163	3.479223	4.829047
SRR6745030_metabat_03	0.9877836	0.4595958	-0.3986856	13	0.1455948	0.1051619	0.2047614
SRR6745030_metabat_04	0.6076617	0.4959447	-0.4157212	24	3.876292	3.262769	4.625042
SRR6745030_metabat_05	0.9958352	0.3978105	-0.3774146	9	0.08183222	0.05444264	0.1261061
SRR6745030_metabat_06	0.632281	0.221893	-0.4295955	15	0.1500664	0.07423025	0.3279555
SRR6745030_metabat_07	0.508171	0.4308878	-0.4413972	107	4.011723	2.810473	5.835451
SRR6745030_metabat_08	0.9506499	0.4912204	-0.4031137	26	0.2464165	0.1870251	0.3283225
SRR6745030_metabat_09	1.129472	0.2654965	-0.4188282	23	0.01601779	0.008985123	0.03006428
SRR6745030_metabat_10	0.9729457	0.1504065	-0.3968324	12	0.01511247	0.007444855	0.03319404
SRR6745030_metabat_11	0.6867025	0.4888251	-0.4002731	34	1.718359	1.460603	2.029345
SRR6745030_metabat_12	0.6152951	0.4654917	-0.3868477	41	2.378019	1.912604	2.977226
SRR6745030_metabat_13	0.6726367	0.5013523	-0.3851736	33	2.284825	1.975193	2.6511
SRR6745033_metabat_1	0.8707496	0.4943293	-0.3829218	112	0.4372993	0.3468284	0.5557182
SRR6745033_metabat_2	0.7185816	0.4425028	-0.3854973	49	0.7633237	0.5837272	1.008792
SRR6745034_metabat_1	0.6257829	0.5037141	-0.4258378	92	3.636413	3.103936	4.275713
SRR6745034_metabat_2	0.6514544	0.4820137	-0.4015875	61	2.140538	1.796508	2.561829
SRR6745034_metabat_3	1.007333	0.4388706	-0.4110779	25	0.1081804	0.07569539	0.1575714
SRR6745036_metabat_1	0.6306005	0.4915858	-0.393686	68	2.937691	2.490862	3.478361
SRR6745040_metabat_1	0.6262054	0.4768993	-0.3970513	44	2.508255	2.073283	3.050524
SRR6745040_metabat_2	0.6072607	0.4514161	-0.3952795	22	2.123082	1.648396	2.76027
SRR6745041_metabat_1	0.6333174	0.4975223	-0.4013157	92	3.107259	2.653548	3.651683
SRR6745043_metabat_1	0.6442696	0.5046485	-0.3989688	83	3.094413	2.664258	3.605669
SRR6745048_metabat_1	0.7475251	0.4705823	-0.3819176	168	0.8402445	0.6792913	1.046209
SRR6745050_metabat_1	0.6273305	0.5011555	-0.4225138	107	3.457031	2.950945	4.064615
SRR6745053_metabat_1	0.9642497	0.5348948	-0.3838175	18	0.345963	0.2653289	0.4557939
SRR6745053_metabat_2	0.9604414	0.4606801	-0.3955364	18	0.1738569	0.127091	0.241312
SRR6745053_metabat_3	0.9840758	0.4631989	-0.3933267	7	0.1537992	0.1117119	0.2149737
SRR6745053_metabat_4	1.028275	0.1640625	-0.3749543	11	0.01296872	0.006524955	0.02775517
SRR6745057_metabat_1	0.8612433	0.286222	-0.3722811	37	0.06937045	0.03964881	0.1273507
SRR6745059_metabat_1	0.5858735	0.2171053	-0.3872288	26	0.1914131	0.09224521	0.4320496
SRR6745059_metabat_2	0.7858355	0.473613	-0.3857472	129	0.64934	0.5207416	0.8154742
SRR6745062_metabat_1	0.6250502	0.4047477	-0.3797398	51	1.026047	0.7138227	1.504073
SRR6745064_metabat_1	0.5684054	0.476894	-0.418187	72	4.319765	3.46376	5.425811
SRR6745064_metabat_2	0.6330741	0.4962914	-0.3963533	24	3.06206	2.611934	3.602912
SRR6745064_metabat_3	0.9292672	0.5226148	-0.3889574	71	0.3886721	0.303678	0.5019135
SRR6745064_metabat_4	0.7109673	0.5145888	-0.3965238	20	1.935113	1.678214	2.237882
SRR6745072_metabat_1	0.6061599	0.4500314	-0.384102	15	2.105497	1.628739	2.748268
SRR6745072_metabat_2	0.624888	0.4719233	-0.3932607	24	2.375694	1.94315	2.92165
SRR6745072_metabat_3	0.7253843	0.5309467	-0.3997539	45	2.107229	1.802551	2.47211
SRR6745074_metabat_1	1.02153	0.2914895	-0.3995312	37	0.03160814	0.01827675	0.05723833
SRR6745076_metabat_1	0.9474689	0.5272179	-0.3888329	27	0.359168	0.2780252	0.4684793
SRR6745076_metabat_2	0.8658589	0.4507006	-0.4024522	8	0.2906832	0.2171528	0.3940246
SRR6745076_metabat_3	1.077034	0.4705788	-0.3933383	8	0.09480838	0.06689164	0.1368303
SRR6745079_metabat_1	0.6253129	0.4930402	-0.3787866	172	3.148015	2.668022	3.729111
SRR6745080_metabat_1	0.6412185	0.4681497	-0.3982549	96	1.956695	1.592828	2.41855
SRR6745092_metabat_1	0.6312601	0.5129784	-0.3952902	74	3.933482	3.35996	4.621474
SRR6745095_metabat_1	0.6294832	0.4605173	-0.3900985	50	1.964936	1.568195	2.480411
SRR6745096_metabat_1	0.9625546	0.5229534	-0.3872004	56	0.3105308	0.2383722	0.4087109
SRR6745101_metabat_1	0.6278409	0.4781636	-0.3925672	55	2.513456	2.083685	3.047397
SRR6745103_metabat_1	0.9006406	0.4849525	-0.3821691	199	0.3231123	0.2497766	0.4220654
SRR6745111_metabat_1	0.9143511	0.502246	-0.4054529	94	0.3501452	0.2732284	0.4527796
SRR6745112_metabat_1	0.6546504	0.15625	-0.379891	27	0.07529046	0.03444556	0.1813947
SRR6745123_metabat_1	0.963412	0.5325881	-0.3883286	39	0.3399546	0.2609178	0.4475135
SRR6745123_metabat_2	0.9776579	0.4542048	-0.3970771	36	0.1475273	0.1062805	0.2080741
SRR6745123_metabat_3	0.6391127	0.5045669	-0.3977987	110	3.243754	2.787123	3.787776
SRR6745123_metabat_4	
SRR6745130_metabat_1	0.6204299	0.5044691	-0.4236892	96	3.868901	3.292459	4.563425
SRR6745130_metabat_2	0.9567846	0.5640872	-0.4091141	52	0.4930725	0.3724376	0.6603949
SRR6745130_metabat_3	0.6313442	0.5403059	-0.4003875	84	5.86251	4.746434	7.288251
SRR6745130_metabat_4	0.6267606	0.494553	-0.3869327	72	3.171164	2.693523	3.747937
SRR6745130_metabat_5	0.5883558	0.5054112	-0.4095354	64	5.379847	4.465921	6.513516
SRR6745130_metabat_6	0.6667487	0.3486626	-0.3954372	35	0.4053104	0.2514408	0.676332
SRR6745130_metabat_7	0.7439536	0.3612245	-0.3673639	24	0.2719329	0.1746246	0.4361906
SRR6745132_metabat_1	0.7020522	0.4022806	-0.353573	42	0.5542782	0.386915	0.8094736
SRR6745133_metabat_1	0.6252953	0.5038327	-0.416596	102	3.659485	3.122854	4.303959
SRR6745145_metabat_1	0.8438308	0.402075	-0.3865806	49	0.2102237	0.1449876	0.3111587
SRR6745146_metabat_1	0.9567671	0.5103118	-0.4539476	46	0.2849174	0.2184655	0.3754534
SRR6745148_metabat_1	0.77259	0.4424409	-0.383008	185	0.5104935	0.3863642	0.682255
SRR6745149_metabat_1	0.5757615	0.4618445	-0.4003471	32	3.25452	2.55209	4.186375
SRR6745149_metabat_2	0.8728293	0.5671386	-0.3154573	222	0.9604611	0.7446197	1.2507
SRR6745149_metabat_3	0.6305962	0.5006665	-0.4138095	76	3.329223	2.84567	3.908845
SRR6745149_metabat_4	0.9495305	0.06565657	-0.3819915	35	0.009803736	0.004440693	0.02392032
SRR6745160_metabat_1	0.771091	0.4444227	-0.3819803	135	0.5271115	0.4007482	0.701025
SRR6745160_metabat_2	0.8982546	0.4978576	-0.3888767	53	0.3741375	0.2934197	0.4812047
SRR6745162_metabat_01	0.8795725	0.4974584	-0.4214047	18	0.4245008	0.3361388	0.5403789
SRR6745162_metabat_02	0.9562126	0.5433964	-0.4119644	44	0.3988203	0.3062894	0.5246489
SRR6745162_metabat_03	0.6365167	0.5000535	-0.3941524	85	3.122763	2.675065	3.658031
SRR6745162_metabat_04	0.9423493	0.4272881	-0.4202911	11	0.1436647	0.1009592	0.2082571
SRR6745162_metabat_05	1.147271	0.484815	-0.4167127	10	0.07200402	0.04997871	0.1058191
SRR6745162_metabat_06	
SRR6745162_metabat_07	1.018856	0.524904	-0.3907075	14	0.2185832	0.1631251	0.2966199
SRR6745162_metabat_08	0.9143398	0.4589759	-0.395803	40	0.2290906	0.1701788	0.3124463
SRR6745162_metabat_09	0.6474743	0.5179049	-0.3952985	46	3.609957	3.097387	4.221636
SRR6745162_metabat_10	0.7254868	0.5049865	-0.4705911	46	1.513145	1.302474	1.76361
SRR6745162_metabat_11	0.534475	0.4255193	-0.3974802	94	2.90268	2.047178	4.191035
SRR6745162_metabat_12	0.7100173	0.4910968	-0.4011998	34	1.45073	1.232742	1.713829
SRR6745162_metabat_13	0.6622409	0.5293035	-0.4006077	55	3.681	3.126008	4.351317
SRR6745162_metabat_14	0.5619505	0.4415921	-0.4074918	37	2.8034	2.085597	3.817227
SRR6745172_metabat_1	0.6604641	0.5416885	-0.4033882	28	4.469955	3.679549	5.46013
SRR6745172_metabat_2	0.6165862	0.4711317	-0.3915751	33	2.533703	2.063683	3.12991
SRR6745175_metabat_1	0.6176819	0.5050363	-0.412519	127	4.005062	3.40247	4.732556
SRR6745184_metabat_1	0.6792356	0.463241	-0.3609766	34	1.331528	1.073414	1.662934
SRR6745186_metabat_1	0.845668	0.4104439	-0.3793157	178	0.2248575	0.1573829	0.3274103
SRR6745187_metabat_1	0.8407213	0.4133445	-0.3876218	25	0.2386733	0.1680941	0.3451426
SRR6745187_metabat_2	0.770869	0.4733651	-0.3745677	202	0.7248806	0.5844643	0.9051317
SRR6745190_metabat_01	0.5577522	0.4545898	-0.4050159	39	3.487068	2.663987	4.613359
SRR6745190_metabat_02	0.6333629	0.5010678	-0.4122002	65	3.26178	2.79207	3.823856
SRR6745190_metabat_03	0.9565927	0.4527278	-0.3645941	16	0.1655876	0.120004	0.2320232
SRR6745190_metabat_04	0.9685705	0.4853341	-0.4167962	21	0.2076071	0.1553835	0.2808388
SRR6745190_metabat_05	0.6737138	0.4999888	-0.393978	45	2.222768	1.919295	2.58225
SRR6745190_metabat_06	0.9876122	0.3663301	-0.3818335	9	0.06633235	0.04233574	0.1071451
SRR6745190_metabat_07	0.8596339	0.4494567	-0.3732144	11	0.2993477	0.2236498	0.4057215
SRR6745190_metabat_08	0.5999885	0.4527935	-0.3814754	14	2.306241	1.792074	2.995756
SRR6745190_metabat_09	0.8405173	0.3995979	-0.3888814	8	0.2097695	0.1441055	0.3118529
SRR6745190_metabat_10	0.6554837	0.4064692	-0.3973441	36	0.8241326	0.5787813	1.195517
SRR6745190_metabat_11	0.8847849	0.4847059	-0.4278602	8	0.3591577	0.2797476	0.4653496
SRR6745192_metabat_1	0.6217478	0.5033906	-0.4225573	83	3.762303	3.203925	4.434526
SRR6745192_metabat_2	1.021107	0.5415718	-0.4021827	65	0.2525949	0.1881084	0.3435661
SRR6745192_metabat_3	0.7123505	0.3704155	-0.3975999	12	0.368946	0.2407493	0.5811336
SRR6745200_metabat_1	0.9745829	0.4810479	-0.3947576	78	0.1920163	0.1427299	0.2616992
SRR6745200_metabat_2	0.6335568	0.3950937	-0.3585154	24	0.8577401	0.5843962	1.28697
SRR6745205_metabat_1	0.6755875	0.4662362	-0.3838856	32	1.423912	1.156123	1.764856
SRR6745208_metabat_1	0.7155982	0.4653581	-0.3845517	128	1.016504	0.8194946	1.269439
SRR6745208_metabat_2	0.98648	0.5318523	-0.3912634	61	0.2888372	0.2191093	0.3850571
SRR6745214_metabat_1	0.8922352	0.4883879	-0.3807009	194	0.3542049	0.2760328	0.4586772
SRR6745216_metabat_1	0.7539422	0.3630335	-0.389255	94	0.2591242	0.1670576	0.4137825
SRR6745218_metabat_1	0.5681444	0.4794775	-0.4178909	51	4.495667	3.61706	5.62638
SRR6745218_metabat_2	0.6432394	0.4991023	-0.4133461	46	2.89574	2.484913	3.385925
SRR6745218_metabat_3	0.9336721	0.5123361	-0.4138279	22	0.3396681	0.2639092	0.4412772
SRR6745218_metabat_4	0.9643916	0.4664517	-0.3945296	12	0.1788592	0.1314501	0.2468046
SRR6745218_metabat_5	0.7328665	0.5567315	-0.3982384	28	2.774395	2.241977	3.456054
SRR6745218_metabat_6	0.6618418	0.5251238	-0.4032108	80	3.484416	2.980502	4.087926
SRR6745218_metabat_7	0.9523361	0.5337414	-0.3847378	34	0.3711301	0.2864342	0.4856306
SRR6745218_metabat_8	0.6273907	0.5321114	-0.3968789	74	5.398181	4.456368	6.574072
SRR6745223_metabat_1	0.9434285	0.4681284	-0.4625475	48	0.2073043	0.1540097	0.2827033
